@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10333 numeric
@attribute 107 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1636 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23236 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 355 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3725 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4843 numeric
@attribute 5054 numeric
@attribute 51135 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54106 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 55844 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5970 numeric
@attribute 624 numeric
@attribute 6300 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6352 numeric
@attribute 6416 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 712 numeric
@attribute 7124 numeric
@attribute 713 numeric
@attribute 7132 numeric
@attribute 714 numeric
@attribute 718 numeric
@attribute 7189 numeric
@attribute 811 numeric
@attribute 841 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5406,1.4566,0.0065,1.3452,1.1233,0.494,-0.0207,0.5283,0.6608,0.6182,2.8409,1.2512,-0.0625,1.2014,-0.0454,0.5688,1.5057,0.075,0.5011,0.6078,-0.1644,1.7846,1.5924,1.1203,1.1292,0.7572,0.6314,0.0851,0.415,0.1171,0.5536,-0.1035,-0.1012,0.0392,0.5158,1.0715,1.1917,0.7867,1.19,1.1125,2.0686,-0.0385,0.0291,1.7687,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,1.4507,0.5666,-0.0643,0.2791,1.4128,0.815,1.2934,0.9172,0.7945,0.1666,-0.1241,0.9944,1.8048,0.9765,1.1557,-0.0624,0.8994,-0.0066,0.7966,1.1956,-0.0067,-0.113,-0.0611,0.5473,2.773,0.6083,2.0248,0.1146,0.0278,1.562,1.2369,1.3526,2.5177,0.0178,0.1872,0.1436,1.2239,-0.0294,-3e-04,0.7483,2.1968,0.999,0.0321,0.3096,0.8053,1.4024,2.1129,1.7651,2.1767,0.6942,-0.0399,Control
Utah__A12,0.3543,0.869,0.1418,0.8449,0.8493,0.2745,-0.0999,0.3826,0.4377,0.1347,0.8747,0.7218,-0.0345,0.876,-0.0206,0.5129,1.3063,0.0362,0.0799,0.33,-0.3401,0.728,1.6677,0.7735,0.8144,0.7413,0.4221,0.0161,0.3731,0.0935,0.7331,0.1685,-0.0047,0.1071,0.1702,0.7127,0.58,0.309,1.2792,1.0664,1.6783,-0.0011,0.1537,0.9909,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,0.8356,0.2326,-0.0433,0.3105,1.3762,0.5993,0.7434,0.4313,0.6209,0.1715,-0.038,0.5898,1.2884,0.6537,0.6947,-0.2465,0.889,0.0022,0.6695,0.7846,0.0396,-0.2273,-0.0561,0.5381,2.6799,0.2659,1.712,0.1544,0.0105,0.8099,0.9317,0.7856,1.4943,0.089,0.0949,0.3638,0.7465,0.131,-0.0088,0.4091,1.6543,0.9414,0.0919,0.1044,0.3738,1.1905,1.847,1.3863,2.1795,0.3828,-0.0247,Control
Utah__B01,0.6849,1.0403,0.1211,1.2751,1.2183,0.127,-0.1595,0.3787,0.5976,0.3275,1.9307,0.9716,-0.0555,0.8026,0.17,0.6975,1.4944,-0.0119,0.5459,0.5871,0.0912,0.1716,2.173,1.25,1.0167,0.9675,0.9846,-0.1157,0.2572,-0.0831,1.5089,0.1327,-0.2013,0.0799,0.1675,0.9621,1.1326,0.6363,1.2536,1.5141,2.5522,-0.0309,0.0267,1.9258,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,1.417,0.2302,-0.034,0.3658,1.7176,0.7725,1.0859,0.8704,0.9416,0.096,-0.0931,1.1369,1.5393,0.7649,1.4678,-0.3463,1.0989,-0.0215,0.703,1.1788,0.064,-0.406,0.128,0.9988,1.4929,0.5919,1.6386,0.0729,0.2059,1.1653,1.8115,1.5377,1.8841,-0.0494,0.221,0.3036,0.9247,-0.2475,-0.0505,0.6996,1.7728,1.3439,-0.0076,0.0057,0.4426,1.4952,1.8854,1.8293,1.8807,0.7516,-0.0251,Control
Utah__B02,0.4887,1.2861,0.0335,1.2949,1.3113,0.3888,0.0383,0.6586,0.816,0.226,3.0541,1.3378,0.077,1.2266,0.0334,0.9533,1.7037,0.0287,0.2957,0.7082,-0.1479,0.8544,2.3646,1.4524,1.2986,1.0914,1.4302,-0.0354,0.4005,0.0837,1.5833,0.1262,0.0301,-0.1005,0.6555,1.3562,1.0795,0.6328,1.8021,1.4393,3.1122,0.0401,0.1024,1.9216,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,1.7916,0.5612,-0.0676,0.261,1.9071,0.8361,1.4757,0.8881,0.868,0.0919,-0.0583,1.0815,1.7139,1.0793,1.2677,0.0037,1.2179,-0.0218,1.0242,1.5668,0.0072,-0.0206,0.0619,0.6873,2.4601,0.5649,2.0366,0.0835,0.124,1.2137,1.6906,1.9047,2.4056,0.2073,0.4265,0.2331,1.3104,-0.0722,0.1469,0.8729,2.3112,1.362,0.167,0.3553,0.9088,1.7407,2.2802,1.9715,2.3103,0.7489,-0.0913,Control
Utah__B03,0.618,1.2684,-0.0049,1.2866,1.2964,0.3089,0.0808,0.5588,0.6437,0.3352,2.6415,1.1244,0.0052,1.016,0.0315,0.7565,1.6639,0.0235,0.4204,0.6652,-0.1479,0.7853,2.3633,1.343,1.3425,1.0365,1.2116,-0.0023,0.3854,-0.0777,1.514,0.1331,-0.093,-0.1091,0.495,1.1569,1.0955,0.7174,1.5754,1.4807,2.6831,0.0057,-0.0806,1.8931,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,1.5811,0.4548,-0.0389,0.2854,1.8553,0.766,1.3093,0.8912,0.9318,0.0971,-0.1071,1.0897,1.7231,0.9322,1.2757,-0.0909,1.1503,-0.034,0.914,1.3846,0.0533,-0.1355,-0.0397,0.842,2.2423,0.6194,1.7544,0.0398,0.1701,1.2682,1.6787,2.0194,2.3322,-0.0997,0.1629,0.2413,1.1844,-0.0759,0.1031,0.889,2.0799,1.5046,0.1555,0.1775,0.7568,1.7555,2.1338,1.903,2.2166,0.6764,-0.0101,BRCACancer
Utah__B04,1.0125,1.685,0.0414,1.0813,1.5574,0.3324,-0.0018,0.5084,0.6265,0.8077,0.8639,1.3669,-0.0488,0.8559,0.0416,0.8852,1.3649,0.0099,1.0499,0.6745,-0.2403,0.8647,1.7332,1.2436,1.0497,1.2905,0.6154,-0.1299,0.6049,-0.0454,0.4971,0.0806,-0.0555,-0.0365,0.4569,0.8223,1.2827,1.0319,1.5204,1.6477,1.6768,-0.0544,0.0773,1.5019,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,1.6792,0.3945,-0.1163,0.3876,1.5659,0.5713,1.0976,0.8618,1.2773,0.3642,-0.0736,1.2114,1.892,0.7103,1.1452,-0.0903,1.1443,-0.0073,0.8283,1.1066,-0.0484,-0.0923,-0.0344,0.5167,2.4703,0.7505,1.8642,0.0602,-0.0332,1.5925,2.1617,1.8843,1.5152,-0.0274,0.3204,0.0895,1.1507,-0.0882,-0.0399,0.7544,1.5991,1.4123,0.2276,0.0921,0.4285,2.1134,1.7998,1.6248,1.81,1.2812,-0.0839,BRCACancer
Utah__B05,0.5078,0.9468,0.1073,1.0308,1.0531,0.3952,0.0572,0.4305,0.6992,0.1257,1.0309,1.1669,-0.1148,1.0369,-0.0166,0.8042,1.5281,-3e-04,0.2189,0.588,-0.1927,0.2659,2.0497,1.2137,0.9451,0.8579,1.751,-0.0198,0.445,-0.0785,1.111,0.2059,0.0377,0.0696,0.4789,0.6881,0.9874,0.6685,1.8138,1.2639,2.6534,-0.0424,0.0874,1.509,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,1.66,0.4028,-0.1141,0.4771,1.5339,0.7599,1.0423,0.6773,0.7591,0.1097,-0.0683,0.8919,1.7712,0.8091,1.0222,-0.1129,0.9502,0.0088,0.6254,1.2743,-0.0869,-0.1604,-0.1298,0.8693,2.4979,0.52,2.1068,0.1443,0.0435,1.0295,1.3944,0.9064,1.8907,0.7035,0.3651,0.4614,1.0748,0.3806,0.2281,0.7887,1.9048,1.1158,0.1488,0.033,0.5029,1.6649,1.7628,1.4971,1.6198,0.6888,-0.1271,BRCACancer
Utah__B06,0.4508,1.2566,0.0095,1.1032,1.0091,0.0523,-0.2217,0.1636,0.3683,0.2674,0.6734,0.7683,-0.1436,0.4421,0.1572,0.461,1.3373,0.0104,0.2931,0.3774,-0.0172,0.4188,1.7818,1.003,0.8313,0.8602,0.5355,-0.1076,0.5253,-0.0569,1.1072,0.1645,-0.1737,0.152,0.0286,0.3086,0.8296,0.3984,1.0216,1.2056,1.5007,-0.1086,-0.0353,1.5786,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,1.3543,0.1037,0.006,0.2802,1.4358,0.5914,0.6971,0.6007,0.7518,0.2344,-0.2118,0.8788,1.2783,0.5053,0.9729,-0.3907,0.8584,0.0728,0.4015,0.8016,0.1387,-0.4228,0.096,0.8474,1.7643,0.4002,1.3579,0.0968,0.2262,1.1808,1.3692,1.4233,1.9739,-0.2076,0.0826,0.1791,0.82,-0.0863,-0.16,0.5568,1.34,1.4129,0.0896,-0.1417,0.2917,1.458,1.3516,1.3123,1.5034,0.4388,-0.0153,BRCACancer
Utah__B07,0.6026,1.5513,0.0493,1.4799,1.4636,0.4452,0.0497,0.6203,0.7663,0.3003,1.1335,1.4254,0.0371,1.152,0.008,0.9738,1.7381,0.0516,0.3195,0.7557,0.0706,1.4515,2.2682,1.4604,1.4488,1.2148,0.6485,0.0224,0.6943,-0.0371,0.7585,0.0604,0.0637,-0.0472,0.5452,1.0713,1.2045,0.7005,1.6613,1.4768,2.1568,-0.0207,0.0172,2.1403,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,1.8749,0.5483,-0.0771,0.261,1.8213,0.8726,1.3097,1.0208,1.1095,0.1798,-0.0545,1.2982,1.792,1.0321,1.4186,0.0257,1.2765,-0.0018,1.0787,1.4052,-0.123,-0.1399,0.0266,0.6962,2.7528,0.6667,2.1339,0.0683,0.1792,1.5779,1.7504,2.0958,2.268,0.1076,0.1916,0.1815,1.4214,0.0265,-0.0443,0.8359,2.2575,1.7409,0.286,0.215,0.8924,2.0143,2.2523,2.0296,2.402,0.813,-0.0997,BRCACancer
Utah__B08,0.3104,1.8433,0.0052,1.4267,1.2368,0.3711,0.0719,0.6297,0.7068,0.2454,1.386,1.155,0.1063,1.4839,0.0329,0.7483,1.7629,0.0663,0.2425,0.6875,-0.1539,0.8862,2.0339,1.5516,1.2536,0.8656,0.8813,-0.0117,0.4654,0.0547,0.6871,0.0625,-0.0394,-0.0494,0.6366,1.1173,1.1363,0.5657,1.5663,1.2024,1.9468,-0.0307,0.228,1.903,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,1.7077,0.6819,-0.0253,0.226,1.6709,0.9851,1.4326,0.8409,0.7447,0.0067,-0.0629,0.9826,1.6981,1.0572,1.0803,0.1273,0.9295,0.0215,0.8112,1.2641,-0.022,0.0247,0.0011,0.5452,2.5913,0.4788,2.3817,0.1441,0.0031,1.2824,1.2903,1.7757,2.7239,0.1235,0.1785,0.0924,1.4299,-0.2132,0.0409,0.7919,2.1044,1.156,0.0681,0.392,1.0596,1.5711,1.8843,1.6887,2.1668,0.4532,-0.0458,Control
Utah__B09,1.0313,1.4112,-0.0086,0.9438,1.3351,0.2314,0.026,0.4484,0.6215,0.7187,1.357,1.3513,-0.0088,0.6005,-0.0304,0.7255,1.0549,0.0998,0.9171,0.6824,-0.2892,0.568,1.5112,1.0905,0.9012,1.0191,0.1036,-0.1255,0.3674,-0.0347,0.7343,-0.1693,-0.0122,-0.0593,0.4246,0.8029,1.2945,1.0478,1.1501,1.3963,2.012,0.0054,0.0584,1.3959,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,1.5313,0.3094,-0.0516,0.2407,1.3917,0.4587,0.9781,0.7966,1.0557,0.1996,-0.1127,1.0434,1.8255,0.6103,1.0942,-0.0968,0.8686,-0.0231,0.6791,1.0746,-0.0173,-0.1495,0.0591,0.7848,2.3566,0.8406,1.9542,0.0927,0.0089,1.468,1.8897,1.3195,1.2899,-0.0526,0.0635,0.1834,0.9505,-0.129,0.0065,0.6653,1.6693,1.1372,0.1414,0.1039,0.3824,1.6931,1.0555,1.5968,1.2061,1.5056,-0.064,Control
Utah__B10,0.7046,1.5563,0.0734,1.0406,1.3763,0.3075,-0.0056,0.3712,0.4803,0.5557,1.762,1.0806,0.0517,0.6054,-0.0425,0.763,1.4364,-0.0207,0.6751,0.4852,-0.2042,0.699,1.8534,0.9589,0.8869,0.9582,0.6415,-0.065,0.5992,-0.0171,0.9211,-0.0201,-0.1568,0.0249,0.3903,0.8277,1.1095,0.6098,1.5148,1.488,1.5794,-0.0465,0.0317,1.366,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,1.4806,0.2826,-0.0925,0.2891,1.5729,0.6131,1.0456,0.7291,0.9996,0.1365,-0.0446,0.8589,1.7394,0.6316,0.9202,-0.0692,0.9729,-0.0554,0.7544,0.9463,-0.0409,-0.1359,0.0529,0.2906,2.3247,0.5586,1.6541,0.057,-0.0423,1.2968,1.8062,1.4252,1.7199,-0.0592,0.0864,0.1091,0.9694,-0.1657,-0.086,0.6547,1.8537,1.2173,0.1516,0.1701,0.5897,1.7706,1.5375,1.6895,1.8948,1.0333,-0.0777,Control
