@relation data

@attribute id string
@attribute 3725 numeric
@attribute 4208 numeric
@attribute 257397 numeric
@attribute 1147 numeric
@attribute 148022 numeric
@attribute 59307 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 6416 numeric
@attribute 4615 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 51135 numeric
@attribute 10333 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 4214 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 30849 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 3551 numeric
@attribute 23643 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 1385 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 929 numeric
@attribute 6197 numeric
@attribute 9641 numeric
@attribute 5595 numeric
@attribute 8411 numeric
@attribute 4791 numeric
@attribute 5598 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 11035 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5289 numeric
@attribute 51295 numeric
@attribute 23118 numeric
@attribute 353376 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 3654 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 64145 numeric
@attribute 11213 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 51284 numeric
@attribute 4064 numeric
@attribute 7096 numeric
@attribute 2353 numeric
@attribute 7097 numeric
@attribute 51311 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.0631,0.5913,1.245,1.3304,0.5025,0.8411,0.9499,0.3242,0.2797,0.4303,0.6276,1.1999,-0.1391,1.1039,1.2691,1.7821,1.4259,0.9096,-0.012,-0.0585,0.4262,1.776,0.7193,0.6477,0.7297,0.6056,0.4749,0.7748,0.5034,1.0642,0.5432,1.3699,0.5305,0.038,2.1312,1.7123,0.4751,0.9926,0.6004,0.8018,0.5001,1.1005,0.6785,2.0611,0.7333,1.8347,0.4948,0.326,1.1692,0.1954,0.32,1.1347,1.2245,0.8157,0.774,0.7532,0.8055,1.4043,1.3121,1.0846,0.1889,1.3471,0.411,0.9195,0.7834,0.5416,1.3699,1.0401,-0.0731,0.5609,1.6347,1.4862,1.3266,0.3718,0.8453,2.5597,0.1424,0.4716,0.9983,1.3682,2.8363,1.4151,1.8449,0.1813,Control
A12,0.7342,0.4295,0.8205,0.8268,0.2839,0.4111,0.4362,0.1578,0.3109,0.411,0.2806,1.2871,-0.0431,0.9329,1.0793,0.9866,0.8692,0.8992,-0.0032,-0.243,0.1908,1.3066,0.7238,0.2102,0.5707,0.3165,0.2151,0.759,0.5756,0.8178,0.2172,1.1942,0.4607,0.1463,1.7223,1.2381,0.4377,0.6672,0.3599,0.544,0.0834,1.0527,0.5195,1.6799,0.6795,1.3126,0.323,0.1215,0.7211,0.3143,0.0398,0.8684,0.8238,0.7856,0.4296,0.4895,0.5922,1.3673,0.7706,0.5619,0.0489,1.1994,0.3117,0.4397,0.8229,0.1804,0.8883,0.6913,-0.1538,0.6534,0.9212,0.9638,0.9157,0.2598,0.7982,1.583,0.0771,0.145,0.7129,1.4135,0.9324,0.8916,1.4779,0.0502,Control
B01,0.9628,0.6746,1.3229,1.2599,0.137,0.49,1.0341,0.1905,0.3659,0.4137,0.611,1.2621,0.0364,1.2376,1.4001,1.9428,1.0316,1.1077,-0.027,-0.3431,0.1449,2.2101,0.6186,0.7033,0.8288,0.6567,0.2922,0.984,0.6902,1.3503,0.6547,1.6304,0.4343,0.1018,1.5434,1.7189,0.6695,0.7793,0.8534,0.7541,0.2353,1.5169,0.5498,2.5332,0.612,1.5662,0.4679,0.0231,1.4726,0.2863,0.3137,1.2269,1.2082,1.0413,0.7244,0.6806,0.7636,1.712,1.1077,1.0985,0.0467,1.7687,0.5272,0.8732,0.6984,0.1775,0.9801,0.8262,-0.3263,0.9611,1.5424,1.1783,1.1144,0.2028,0.8396,1.955,0.1004,0.4401,1.064,1.679,1.9549,1.5859,1.4816,-0.132,Control
B02,1.324,0.7065,1.3272,1.2798,0.3978,0.9182,0.8514,0.411,0.2618,0.4934,0.5836,1.7984,-0.086,1.3566,1.5251,1.9385,1.2644,1.2259,-0.0273,0.0077,0.4126,2.0489,0.8924,0.5372,0.8822,0.6188,0.648,1.1073,0.7625,1.3441,0.5326,1.7362,0.6361,0.1052,2.5875,1.8131,0.8221,1.0963,0.6829,1.13,0.5218,1.4394,1.023,3.0801,0.9432,1.7427,0.826,0.3715,1.2781,0.4806,0.4145,1.3173,1.5865,1.0584,0.9004,0.9751,0.8265,1.9033,1.4914,0.9934,0.2878,1.6106,0.5455,0.8907,1.3395,0.6876,1.6422,1.2705,0.0306,1.0034,1.5847,1.4167,1.2544,0.3757,1.1069,2.4527,0.2542,0.4907,1.2871,2.1185,3.0428,1.9248,1.8175,0.3306,Control
B03,1.1414,0.7226,1.273,1.2715,0.3182,0.7977,0.9814,0.334,0.2861,0.4703,0.6389,1.5767,0.0737,1.3666,1.5282,1.9094,1.2477,1.1588,-0.0395,-0.0871,0.3093,2.2094,0.7386,0.6291,0.8512,0.6536,0.5031,1.0527,0.7778,1.3782,0.6021,1.7208,0.541,0.0764,2.3346,1.8013,0.7026,0.9479,0.6371,0.9092,0.3786,1.4822,0.75,2.6611,0.8727,1.7521,0.6393,0.1943,1.2859,0.4597,0.349,1.3028,1.4088,1.0032,0.9167,0.7822,0.7571,1.851,1.3276,1.0514,0.216,1.7219,0.5581,0.8938,1.0486,0.5198,1.4624,1.0504,0.0291,0.9577,1.6176,1.3571,1.241,0.3004,0.9659,2.3827,0.1655,0.4716,1.4087,1.951,2.6432,2.0306,1.8045,0.1455,BRCACancer
B04,0.8347,1.0553,1.2822,1.0648,0.3415,0.6706,1.3459,0.2374,0.3876,0.5052,0.7718,1.523,-0.0971,1.2819,1.5891,1.5092,1.6424,1.1528,-0.0128,-0.0864,0.3653,2.5339,0.7718,0.8367,0.8039,0.8115,0.4092,1.3054,0.5549,1.4211,0.6629,1.7166,0.5802,0.1473,1.1982,1.8135,0.7638,0.7243,0.6601,0.6823,0.2317,1.6554,0.631,1.6784,0.8714,1.9229,0.5934,0.1092,1.159,0.3361,0.347,1.5564,1.1378,1.2161,0.7801,0.7234,0.5645,1.5588,1.1193,1.1071,0.1278,1.9304,0.5571,0.8647,0.9541,0.48,1.2449,0.7792,-0.0689,0.8605,1.8864,1.1208,0.9513,0.2818,0.8837,1.6029,0.2139,0.2153,1.1837,1.5092,0.9219,1.9059,1.2238,0.1663,BRCACancer
B05,0.7116,0.6439,1.1962,1.014,0.4041,0.6876,0.8048,0.2082,0.4765,0.2835,0.5382,1.8099,-0.0688,1.1517,1.2566,1.5165,0.943,0.96,0.0035,-0.1091,0.3668,1.8667,0.8588,0.4121,0.6684,0.4972,0.4482,0.875,0.4515,1.0368,0.2535,1.3458,0.6688,0.1611,0.9236,1.6118,0.5762,0.8239,0.4627,0.7533,0.418,1.2575,0.8762,2.6321,0.7805,1.8007,0.5636,0.0503,1.0395,0.2693,0.2113,1.0664,1.3013,1.1653,0.815,0.8076,0.7511,1.5265,1.0649,0.8685,0.1082,1.3705,0.4865,0.6826,1.0017,0.503,1.03,0.6997,-0.0499,0.7936,1.7231,1.1206,0.9948,0.2033,0.828,1.9613,0.0446,0.3635,0.8209,1.4259,1.0836,1.0032,1.8731,0.3583,BRCACancer
B06,0.3639,0.6866,0.9612,1.0869,0.0627,0.3276,0.7508,-0.0844,0.2808,0.3451,0.4167,1.0353,-0.0426,1.0414,1.2507,1.5876,1.2365,0.8689,0.0677,-0.3876,-0.0057,1.7181,0.3984,0.3762,0.576,0.5394,0.1103,0.8773,0.3561,1.0295,0.4694,1.4075,0.3067,0.0032,1.5792,1.4243,0.5765,0.5177,0.4667,0.4613,0.075,1.1971,0.3146,1.5065,0.4444,1.3023,0.375,-0.1238,0.9915,0.2174,0.038,1.0237,0.8403,0.7586,0.5795,0.6012,0.5844,1.4275,0.725,0.8614,-0.0882,1.3656,0.3925,0.607,0.2036,0.0324,1.1548,0.6795,-0.4671,0.7205,1.3844,1.0555,0.755,0.2518,0.5578,2.0407,-0.0761,0.2503,0.6486,1.6005,0.7374,1.4803,1.4489,-0.2035,BRCACancer
B07,1.0629,0.8639,1.3731,1.466,0.4539,0.9742,1.0028,0.2864,0.2618,0.5664,0.6869,1.6607,-0.1097,1.5139,1.6758,2.1622,1.5157,1.2841,-0.0073,0.0298,0.4908,2.0706,0.8714,0.6958,0.8722,0.6951,0.6019,1.23,0.617,1.4575,0.514,1.8107,0.5137,0.0913,2.2506,1.8565,0.9334,1.0487,0.7259,0.9864,0.45,1.4782,0.8608,2.1472,0.9052,1.8217,0.9114,0.2316,1.4248,0.5094,0.527,1.4653,1.4289,1.0478,0.8628,1.0435,0.8625,1.8167,1.328,1.1283,0.3144,1.7459,0.5543,1.0218,1.1637,0.5723,1.6064,1.1282,0.0369,0.9942,1.6296,1.6585,1.3151,0.4592,1.099,2.3214,0.2675,0.4618,1.5257,2.1374,1.1829,2.1011,1.8453,0.2571,BRCACancer
B08,1.1051,0.5618,1.2427,1.4125,0.3802,0.8888,0.7446,0.3701,0.227,0.5502,0.4964,1.5679,-0.0278,1.2054,1.3972,1.9195,1.7924,0.9394,0.0161,0.1317,0.4491,1.8635,0.8138,0.5908,0.6883,0.682,0.5861,0.8827,0.716,1.1072,0.4389,1.561,0.6776,0.0318,2.4434,1.7349,0.6531,1.0739,0.6305,0.9303,0.4866,1.1937,0.8947,1.9421,0.8276,1.7268,0.7093,0.408,1.0959,0.4566,0.4149,1.2449,1.2913,0.7868,0.8182,0.9673,0.9738,1.6648,1.4491,0.9913,0.2604,1.3735,0.4945,0.8441,1.2688,0.6678,2.4655,1.3373,0.0683,0.7352,1.6263,1.4214,1.4545,0.1898,0.8888,2.7565,0.2055,0.652,1.7207,2.0992,1.4275,1.8056,2.0716,0.3121,Control
B09,0.8169,0.9429,1.1444,0.9264,0.2409,0.6222,1.1975,0.1553,0.2416,0.2588,0.8632,1.1609,-0.0487,1.1835,1.3137,1.4008,1.383,0.879,-0.0285,-0.093,0.3222,2.5792,0.7302,0.9194,0.6148,0.7372,0.4682,1.0353,0.3037,1.2589,0.6346,1.426,0.6418,0.0843,0.6795,1.7518,0.5174,0.6235,0.5898,0.7364,0.3845,1.3948,0.6684,2.0058,0.6659,1.8556,0.5641,0.1209,1.1094,0.0961,0.2795,1.3404,1.1066,0.935,0.6896,0.5626,0.4531,1.383,1.0016,1.1363,0.1557,1.9533,0.3255,0.8004,0.656,0.4462,0.624,0.6738,-0.0256,0.7146,1.769,1.048,0.6255,0.1069,0.6695,1.3879,0.1828,0.2407,0.5214,1.0158,1.3994,1.3845,0.9153,0.1162,Control
B10,0.8396,0.7786,0.9965,1.0238,0.3168,0.6046,0.8934,0.1797,0.2897,0.2925,0.5773,1.5174,-0.0586,1.2488,1.4971,1.3703,1.5205,0.9826,-0.0609,-0.0653,0.1829,2.4684,0.5573,0.558,0.7525,0.624,0.3461,0.9748,0.256,1.2515,0.4269,1.5588,0.4341,0.1296,1.2476,1.5305,0.4208,0.645,0.5606,0.6021,0.2534,1.4899,0.5277,1.5834,0.7741,1.7685,0.4406,0.1869,0.9404,0.2699,0.183,1.3804,0.9814,0.874,0.6789,0.4244,0.6059,1.5659,1.068,0.9628,0.0964,1.7899,0.3859,0.7337,0.8115,0.4104,1.22,0.6841,-0.0478,0.6985,1.7908,1.0717,0.8601,0.1013,0.7582,1.7983,0.1107,0.1444,0.7362,1.5511,1.7916,1.4821,1.2837,0.1617,Control
B11,0.9395,0.6653,1.1853,1.1915,0.6744,0.673,0.8631,0.2409,0.2479,0.5092,0.5723,1.7232,-0.0543,1.192,1.2789,1.3519,1.5638,0.9698,0.0096,-0.0483,0.4011,2.0871,0.7839,0.6058,0.7377,0.5479,0.3819,0.8859,0.6017,1.1079,0.4514,1.4854,0.5168,0.0891,2.11,1.5857,0.6215,0.929,0.6948,0.861,0.4664,1.3346,0.8519,1.9234,0.8235,1.6655,0.4815,0.1841,0.96,0.514,0.3191,1.3549,1.2399,0.8491,0.7147,0.7864,0.7992,1.5627,1.0503,0.941,0.2355,1.4195,0.4975,0.7459,1.382,0.442,1.6359,1.2573,-0.0612,0.6284,1.7402,1.19,1.107,0.2048,0.9112,2.6058,0.211,0.4904,1.5347,1.9998,2.0557,1.7936,2.2242,0.2927,Control
B12,0.4563,0.6964,0.9097,0.5364,0.2336,0.4642,1.0149,0.1437,0.2208,0.1135,0.4985,1.1758,-0.1649,0.7991,1.1758,0.9859,1.0894,0.6875,-0.0112,-0.1049,0.3052,2.5139,0.5747,0.5849,0.4791,0.6269,0.295,1.0454,0.2972,1.0504,0.3165,1.2024,0.3986,0.0725,0.8203,1.3703,0.6355,0.5105,0.3591,0.6138,0.2004,1.2785,0.3619,1.6026,0.5284,1.4468,0.5287,0.0387,0.7719,0.0513,0.1252,1.1246,0.8164,0.852,0.5791,0.3257,0.2469,1.0086,0.7906,0.6725,0.0463,1.7252,0.1683,0.5953,0.3023,0.2965,0.7339,0.5699,-0.021,0.6138,1.4078,0.7154,0.4003,-0.0048,0.4842,0.9947,0.0689,0.0314,0.2928,0.9577,1.0517,1.466,0.7013,0.1119,Control
C01,1.1862,0.9346,1.2444,1.3655,0.6408,0.9075,1.1728,0.3199,0.3617,0.5596,0.6473,1.842,-0.1918,1.3997,1.4317,1.7979,1.5663,0.9998,0.006,-0.0017,0.5572,2.1947,0.9702,0.6582,0.7778,0.8022,0.643,1.169,0.7676,1.259,0.5852,1.6154,0.3999,0.1329,2.1666,1.6518,0.8468,1.0546,0.7535,1.1422,0.5741,1.4469,1.0686,1.9244,1.0129,1.9339,0.7641,0.4122,1.1802,0.553,0.5869,1.4497,1.4533,1.1182,0.8392,1.0859,0.709,1.576,1.3657,1.0524,0.2777,1.4607,0.529,0.8757,1.3188,0.8198,2.0763,1.3317,-0.0955,0.8636,2.1403,1.3094,1.1436,0.1595,0.9976,2.557,0.3152,0.593,1.3399,1.9227,1.6346,2.0013,1.9436,0.4205,BRCACancer
C02,1.0171,0.6967,1.1744,1.2167,0.6219,1.0593,0.6521,0.4445,0.3453,0.5038,0.4926,1.6785,-0.1485,1.399,1.4354,1.6205,1.5688,1.0107,0.0616,0.1321,0.5124,1.9275,0.8751,0.5762,0.8563,0.5312,0.6856,1.047,0.7677,1.2585,0.3502,1.631,0.6141,0.1233,2.2312,1.6021,0.8773,1.0889,0.6271,1.0944,0.5279,1.3929,1.0972,2.0396,1.0862,1.6487,0.8344,0.4796,1.0125,0.4764,0.404,1.1894,1.5348,0.951,0.7556,0.8776,0.6244,1.61,1.4147,0.8851,0.2495,1.4316,0.4126,0.7285,1.4331,0.7406,1.7237,1.1586,0.0216,0.898,1.2988,1.278,1.1625,0.3178,1.145,2.4186,0.2295,0.4837,1.9006,1.9983,1.5095,1.5999,1.6411,0.4173,BRCACancer
C03,1.1467,0.69,1.3827,1.3615,0.657,1.3806,0.8616,0.5012,0.3059,0.339,0.6286,1.9216,-0.1676,1.5349,1.5329,1.8818,1.3834,1.0957,0.012,0.1195,0.6953,2.0283,0.9522,0.5902,0.8947,0.6598,0.8214,1.1645,0.6651,1.3127,0.3876,1.6581,0.6936,0.1372,2.1518,1.6378,0.9847,1.1527,0.7079,1.2632,0.6649,1.3899,1.248,2.1689,1.1525,1.846,1.0166,0.5733,1.2277,0.4878,0.4818,1.3579,1.7061,1.1389,1.0042,1.1776,0.7558,1.6437,1.5407,1.0048,0.3962,1.4817,0.5163,0.9321,1.4699,0.8827,1.9004,1.2287,0.0774,0.9575,1.576,1.3357,1.3991,0.4248,1.1393,2.4219,0.3199,0.3523,1.4916,1.9565,1.2396,1.8384,1.7644,0.5306,BRCACancer
C04,0.6556,0.4237,0.9755,0.7516,0.4499,0.8019,0.5404,0.3704,0.13,0.2296,0.4406,1.4581,-0.1892,0.7189,0.9288,0.9805,0.6679,0.6149,0.004,0.1138,0.3635,1.2702,0.809,0.3004,0.4061,0.4523,0.5242,0.6266,0.4872,0.7404,0.2388,0.841,0.5745,0.0509,1.898,1.2149,0.4483,0.979,0.3649,0.7921,0.2772,0.8832,0.7385,2.1508,0.7378,1.4608,0.6365,0.3737,0.7169,0.0971,0.2131,0.6766,1.2407,0.7973,0.5949,0.6632,0.3513,1.0877,1.0971,0.6477,0.2024,0.9901,0.1937,0.5666,0.836,0.5769,1.2039,0.9782,0.0807,0.4331,1.1789,0.8036,0.7664,0.0135,0.6717,1.9993,0.1174,0.1925,0.4727,0.7217,2.0212,0.8504,1.6309,0.3162,Control
