	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario1_REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION_weka_svm_weights_r_svm_rbf_Training_Data	0.5408748114630468	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.05399061032863828	0.4273133366669245	6.0	3.0	3.0	118.0	82.0	36.0	39.0	3.0	36.0	85.0	82.0	3.0	0.04838709677419355	0.5	0.5	0.9516129032258065	0.6949152542372882	0.3050847457627119	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9647058823529412	0.03529411764705882	98.85021575487167	0.4651909528881304	100.18494134339649	85	39	0.041628959276018174
utahontario1_REACTOME_ACTIVATED_TLR4_SIGNALLING_weka_svm_weights_r_svm_rbf	0.6053511705685619	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4488597570187279	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.85175829678546	0.4811554294993443	100.1617743335167	23	13	0.0
utahontario1_REACTOME_ACTIVATED_TLR4_SIGNALLING_weka_svm_weights_r_svm_rbf_Training_Data	0.35776772247360483	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4392003319896933	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	101.60002941970644	0.4742679164725527	102.13978388415453	84	40	-0.0117647058823529
utahontario1_REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS_weka_svm_weights_r_svm_rbf	0.6287625418060201	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.443581029823013	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	95.71275217632207	0.4786445402186514	99.63908434585325	23	13	0.0
utahontario1_REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS_weka_svm_weights_r_svm_rbf_Training_Data	0.5372549019607844	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.04303599374021923	0.43006571168222935	6.0	1.0	5.0	118.0	80.0	38.0	39.0	1.0	38.0	85.0	80.0	5.0	0.04838709677419355	0.16666666666666666	0.8333333333333334	0.9516129032258065	0.6779661016949152	0.3220338983050847	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9411764705882353	0.058823529411764705	99.48692151796202	0.4719800126918731	101.64705395326561	81	43	-0.03318250377073906
utahontario1_REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS_weka_svm_weights_r_svm_rbf	0.5652173913043478	0.6111111111111112	0.36111111111111116	-0.02777777777777768	NA	0.38888888888888884	0.06319702602230486	0.43636073198583347	7.0	3.0	4.0	29.0	19.0	10.0	13.0	3.0	10.0	23.0	19.0	4.0	0.19444444444444445	0.42857142857142855	0.5714285714285714	0.8055555555555556	0.6551724137931034	0.3448275862068966	0.3611111111111111	0.23076923076923078	0.7692307692307693	0.6388888888888888	0.8260869565217391	0.17391304347826086	94.15480778495588	0.49495073855936633	103.03353374475063	22	14	0.05685618729096986
utahontario1_REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS_weka_svm_weights_r_svm_rbf_Training_Data	0.6757164404223228	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.08605577689243032	0.40027311971280516	4.0	3.0	1.0	120.0	84.0	36.0	39.0	3.0	36.0	85.0	84.0	1.0	0.03225806451612903	0.75	0.25	0.967741935483871	0.7	0.3	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9882352941176471	0.011764705882352941	92.59501365698655	0.4450259908634598	95.84215366644167	87	37	0.06515837104072397
utahontario1_REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA_weka_svm_weights_r_svm_rbf	0.5150501672240803	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44588593803776294	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.21008883843213	0.4833812767481127	100.62512732958285	23	13	0.0
utahontario1_REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA_weka_svm_weights_r_svm_rbf_Training_Data	0.5951734539969835	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	0.0383869716944552	0.42147563467900817	6.0	2.0	4.0	118.0	81.0	37.0	39.0	2.0	37.0	85.0	81.0	4.0	0.04838709677419355	0.3333333333333333	0.6666666666666666	0.9516129032258065	0.6864406779661016	0.3135593220338983	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9529411764705882	0.047058823529411764	97.49978259142475	0.46247443125378385	99.59990296527367	83	41	0.004223227752639502
utahontario1_REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING_weka_svm_weights_r_svm_rbf	0.5518394648829431	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.07874015748031475	0.4461048347043797	4.0	2.0	2.0	32.0	21.0	11.0	13.0	2.0	11.0	23.0	21.0	2.0	0.1111111111111111	0.5	0.5	0.8888888888888888	0.65625	0.34375	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.9130434782608695	0.08695652173913043	96.25732080056648	0.4843565655646565	100.82815249019325	23	13	0.06688963210702337
utahontario1_REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING_weka_svm_weights_r_svm_rbf_Training_Data	0.6295625942684766	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.05399061032863828	0.4187358394635221	4.0	3.0	1.0	120.0	84.0	36.0	39.0	3.0	36.0	85.0	84.0	1.0	0.03225806451612903	0.75	0.25	0.967741935483871	0.7	0.3	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9882352941176471	0.011764705882352941	96.86598690817402	0.45684329883294655	98.38716512552006	87	37	0.06515837104072397
utahontario1_REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS_weka_svm_weights_r_svm_rbf	0.7558528428093647	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4264397367636238	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	92.01412616603113	0.46005126454450634	95.76853572888682	23	13	0.0
utahontario1_REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS_weka_svm_weights_r_svm_rbf_Training_Data	0.6205128205128205	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.14971428571428597	0.41083127335738867	8.0	5.0	3.0	116.0	82.0	34.0	39.0	5.0	34.0	85.0	82.0	3.0	0.06451612903225806	0.625	0.375	0.9354838709677419	0.7068965517241379	0.29310344827586204	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9647058823529412	0.03529411764705882	95.03742693123844	0.4575783201758549	98.54546156200111	87	37	0.0929110105580695
utahontario1_REACTOME_ACTIVATION_OF_RAC_weka_svm_weights_r_svm_rbf	0.6086956521739131	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4462564049917289	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.29002555657495	0.4760866801913467	99.10661649217404	23	13	0.0
utahontario1_REACTOME_ACTIVATION_OF_RAC_weka_svm_weights_r_svm_rbf_Training_Data	0.41206636500754146	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4385116596537869	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.4407191357828	0.47102713650100736	101.44183963278772	85	39	0.0
utahontario1_REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS_weka_svm_weights_r_svm_rbf	0.4648829431438128	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.45470325395420436	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	98.11262640526051	0.4844760031714302	100.85301572956071	23	13	0.0
utahontario1_REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS_weka_svm_weights_r_svm_rbf_Training_Data	0.5321266968325793	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.005477308294209526	0.42704823230774597	5.0	2.0	3.0	119.0	82.0	37.0	39.0	2.0	37.0	85.0	82.0	3.0	0.04032258064516129	0.4	0.6	0.9596774193548387	0.6890756302521008	0.31092436974789917	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9647058823529412	0.03529411764705882	98.788889274152	0.4703827234630821	101.3030568770083	84	40	0.0159879336349924
utahontario1_REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX_weka_svm_weights_r_svm_rbf	0.568561872909699	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4501417904625189	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.12838633323753	0.48075083114796824	100.0775493902205	23	13	0.0
utahontario1_REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX_weka_svm_weights_r_svm_rbf_Training_Data	0.5269984917043742	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.43373013462428583	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	100.33461094714015	0.46692166913917293	100.55767366980193	83	41	-0.02352941176470591
utahontario1_REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5819397993311036	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44447796693117897	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	95.9062868709547	0.4769802520467339	99.29263069266473	23	13	0.0
utahontario1_REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.49200603318250374	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.43324963744846856	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	100.22345773608049	0.4699755975295076	101.21537699518494	84	40	-0.0117647058823529
utahontario1_REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.6454849498327759	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.43979890130201565	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	94.8966714481321	0.4760973188115517	99.1088311259719	23	13	0.0
utahontario1_REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS_weka_svm_weights_r_svm_rbf_Training_Data	0.5384615384615385	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.047044632086851675	0.4315575179230434	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	99.83202043277517	0.4678601640318787	100.75979079007924	83	41	-0.02352941176470591
utahontario1_REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12_weka_svm_weights_r_svm_rbf	0.5050167224080268	0.6111111111111112	0.36111111111111116	-0.02777777777777768	NA	0.38888888888888884	0.11363636363636359	0.4525759536862492	5.0	2.0	3.0	31.0	20.0	11.0	13.0	2.0	11.0	23.0	20.0	3.0	0.1388888888888889	0.4	0.6	0.8611111111111112	0.6451612903225806	0.3548387096774194	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8695652173913043	0.13043478260869565	97.6536127196828	0.4938176434096782	102.79765815502788	22	14	0.02341137123745818
utahontario1_REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12_weka_svm_weights_r_svm_rbf_Training_Data	0.5526395173453998	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.004048582995951556	0.4254656358094336	12.0	4.0	8.0	112.0	77.0	35.0	39.0	4.0	35.0	85.0	77.0	8.0	0.0967741935483871	0.3333333333333333	0.6666666666666666	0.9032258064516129	0.6875	0.3125	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9058823529411765	0.09411764705882353	98.42278788697948	0.4707242010279227	101.37659852606929	81	43	0.008446455505279005
utahontario1_REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1_weka_svm_weights_r_svm_rbf	0.5785953177257525	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44629452187878255	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.29825014671523	0.47765086070790846	99.43223080786359	23	13	0.0
utahontario1_REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1_weka_svm_weights_r_svm_rbf_Training_Data	0.5903469079939669	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.020923805763916253	0.42747975313099756	4.0	2.0	2.0	120.0	83.0	37.0	39.0	2.0	37.0	85.0	83.0	2.0	0.03225806451612903	0.5	0.5	0.967741935483871	0.6916666666666667	0.30833333333333335	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9764705882352941	0.023529411764705882	98.88871280602176	0.4654427403952197	100.23916706827814	85	39	0.0277526395173453
utahontario1_REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL_weka_svm_weights_r_svm_rbf	0.5953177257525084	0.6666666666666666	0.36111111111111116	0.02777777777777779	NA	0.33333333333333337	0.0962343096234308	0.43876980875809235	1.0	1.0	0.0	35.0	23.0	12.0	13.0	1.0	12.0	23.0	23.0	0.0	0.027777777777777776	1.0	0.0	0.9722222222222222	0.6571428571428571	0.34285714285714286	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	1.0	0.0	94.67462119575244	0.47273399589467396	98.40869065086268	24	12	0.07692307692307687
utahontario1_REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL_weka_svm_weights_r_svm_rbf_Training_Data	0.5662141779788838	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4273385003705305	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	98.85603686392024	0.46431047911523265	99.99531982830787	83	41	-0.02352941176470591
